District,State,Year,Annual_Rainfall_mm_x,Flood_Occurred,Waterlogging_Occurred,Waterlogging_Days,Urban_Inundation_Hours,Roads_Blocked_Count,Drainage_Overflow,Flash_Flood,Flood_Severity_Enc,Waterlogging_Severity_Enc,Annual_Rainfall_mm_y,Monsoon_Rainfall_mm,Monsoon_Percent,Rainfall_Category_Enc,Flood_Risk_Enc,Clay_Percent,Sand_Percent,Silt_Percent,Organic_Matter_Percent,pH,Permeability_mm_per_hr,Flood_Absorption_Score,Soil_Type_Enc,Water_Retention_Capacity_Enc,Drainage_Speed_Enc,Waterlogging_Susceptibility_Enc,Mean_Elevation_m,Min_Elevation_m,Elevation_Std_Dev,Inundation_Depth_Potential_m,Terrain_Type_Enc,Flood_Risk_Elevation_Enc,Urban_Percent,Waterbody_Percent,Impervious_Surface_Percent,Runoff_Potential_Enc,Urban_Heat_Island_Risk_Enc,Drainage_Capacity_Percent,Drain_Coverage_Percent,Blocked_Drains_Percent,Overflow_Threshold_mm_per_hr,Pump_Stations,Drainage_Quality_Enc,Waterlogging_Risk_Enc,Drainage_Type_Enc,Mean_Slope_Degrees,Runoff_Coefficient,Impervious_Runoff_mm_per_100mm_rain,Time_to_Peak_Flow_hrs,Curve_Number,Slope_Category_Enc,Waterlogging_Potential_Enc,Flow_Speed_Enc,Flood_Threshold_Daily_mm,Waterlogging_Threshold_mm,Alert_Level_1_mm,Alert_Level_2_mm,Alert_Level_3_mm,Emergency_Level_mm,Base_Flood_Risk_Enc,IMD_Category_Enc,Number_of_Major_Rivers,Distance_to_Nearest_River_km,Number_of_Waterbodies,Flood_Plain_Area_sqkm,Flood_Risk_River_Enc,Breach_History_Enc,Reservoir_Enc,Population_Density_per_sqkm,Urban_Population_Percent,Vulnerable_Population_Percent,Flood_Exposure_Index,Avg_Soil_Moisture,Max_Soil_Moisture,Avg_Excess_Water,Max_Saturation_Enc,Max_Waterlogging_Risk_Enc
49,0,0.0,0.4221938775510203,1.0,1.0,0.6590909090909091,0.2112676056338028,0.8987341772151899,1.0,0.0,0.0,0.6666666666666667,0.4321379392923426,0.4432855726156687,0.6514522821576763,0.75,0.6666666666666666,0.2345864661654135,0.6424870466321242,0.6147859922178986,0.4,0.642857142857143,0.6319148936170212,0.7906976744186047,0.625,0.6666666666666666,0.3333333333333333,1.0,0.1761102603369065,0.0171339563862928,0.5599144079885878,0.0,0.5,0.3333333333333333,0.5186781609195401,0.0793650793650793,0.5191570881226055,0.6666666666666666,0.3333333333333333,0.7042424242424242,0.0241379310344827,0.7495069033530571,0.4696132596685083,0.125,0.75,0.0,0.75,0.4438676184295911,0.0151515151515151,0.0151515151515151,0.2909090909090909,0.1951219512195121,0.75,0.25,0.75,0.7103574702108157,0.7099236641221375,0.7119266055045871,0.7102689486552567,0.7103574702108157,0.7102689486552567,0.0,1.0,1.0,0.5765124555160143,0.8448275862068965,0.5643316654753395,0.3333333333333333,0.0,0.0,0.0208841876864659,0.4387096774193548,1.0,0.2060409924487594,0.4223260929337364,0.4719512195121951,0.0,0.5,0.3333333333333333
49,0,0.1111111111111142,0.2709502551020408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666667,0.329820990241274,0.3459631364771056,0.7178423236514524,0.5,0.3333333333333333,0.2345864661654135,0.6424870466321242,0.6147859922178986,0.4,0.642857142857143,0.6319148936170212,0.7906976744186047,0.625,0.6666666666666666,0.3333333333333333,1.0,0.1761102603369065,0.0171339563862928,0.5599144079885878,0.0,0.5,0.3333333333333333,0.5186781609195401,0.0793650793650793,0.5191570881226055,0.6666666666666666,0.3333333333333333,0.7042424242424242,0.0241379310344827,0.7495069033530571,0.4696132596685083,0.125,0.75,0.0,0.75,0.4438676184295911,0.0151515151515151,0.0151515151515151,0.2909090909090909,0.1951219512195121,0.75,0.25,0.75,0.7103574702108157,0.7099236641221375,0.7119266055045871,0.7102689486552567,0.7103574702108157,0.7102689486552567,0.0,1.0,1.0,0.5765124555160143,0.8448275862068965,0.5643316654753395,0.3333333333333333,0.0,0.0,0.0208841876864659,0.4387096774193548,1.0,0.2060409924487594,0.4223260929337364,0.4719512195121951,0.0,0.5,0.3333333333333333
49,0,0.2222222222222001,0.4452168367346938,1.0,1.0,0.25,0.3380281690140845,0.0253164556962025,0.0,0.0,0.5,0.3333333333333333,0.4089385140393941,0.4079950757446227,0.5601659751037342,0.75,0.6666666666666666,0.2345864661654135,0.6424870466321242,0.6147859922178986,0.4,0.642857142857143,0.6319148936170212,0.7906976744186047,0.625,0.6666666666666666,0.3333333333333333,1.0,0.1761102603369065,0.0171339563862928,0.5599144079885878,0.0,0.5,0.3333333333333333,0.5186781609195401,0.0793650793650793,0.5191570881226055,0.6666666666666666,0.3333333333333333,0.7042424242424242,0.0241379310344827,0.7495069033530571,0.4696132596685083,0.125,0.75,0.0,0.75,0.4438676184295911,0.0151515151515151,0.0151515151515151,0.2909090909090909,0.1951219512195121,0.75,0.25,0.75,0.7103574702108157,0.7099236641221375,0.7119266055045871,0.7102689486552567,0.7103574702108157,0.7102689486552567,0.0,1.0,1.0,0.5765124555160143,0.8448275862068965,0.5643316654753395,0.3333333333333333,0.0,0.0,0.0208841876864659,0.4387096774193548,1.0,0.2060409924487594,0.4223260929337364,0.4719512195121951,0.0,0.5,0.3333333333333333
49,0,0.3333333333333144,0.2222895408163265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666667,0.1780518469735975,0.1725199192969257,0.4398340248962658,0.25,0.0,0.2345864661654135,0.6424870466321242,0.6147859922178986,0.4,0.642857142857143,0.6319148936170212,0.7906976744186047,0.625,0.6666666666666666,0.3333333333333333,1.0,0.1761102603369065,0.0171339563862928,0.5599144079885878,0.0,0.5,0.3333333333333333,0.5186781609195401,0.0793650793650793,0.5191570881226055,0.6666666666666666,0.3333333333333333,0.7042424242424242,0.0241379310344827,0.7495069033530571,0.4696132596685083,0.125,0.75,0.0,0.75,0.4438676184295911,0.0151515151515151,0.0151515151515151,0.2909090909090909,0.1951219512195121,0.75,0.25,0.75,0.7103574702108157,0.7099236641221375,0.7119266055045871,0.7102689486552567,0.7103574702108157,0.7102689486552567,0.0,1.0,1.0,0.5765124555160143,0.8448275862068965,0.5643316654753395,0.3333333333333333,0.0,0.0,0.0208841876864659,0.4387096774193548,1.0,0.2060409924487594,0.4223260929337364,0.4719512195121951,0.0,0.5,0.3333333333333333
49,0,0.4444444444444286,0.4352997448979591,1.0,1.0,0.8636363636363636,0.028169014084507,0.7974683544303798,1.0,0.0,0.0,1.0,0.4500688499072022,0.442293882296618,0.5103734439834029,0.75,0.6666666666666666,0.2345864661654135,0.6424870466321242,0.6147859922178986,0.4,0.642857142857143,0.6319148936170212,0.7906976744186047,0.625,0.6666666666666666,0.3333333333333333,1.0,0.1761102603369065,0.0171339563862928,0.5599144079885878,0.0,0.5,0.3333333333333333,0.5186781609195401,0.0793650793650793,0.5191570881226055,0.6666666666666666,0.3333333333333333,0.7042424242424242,0.0241379310344827,0.7495069033530571,0.4696132596685083,0.125,0.75,0.0,0.75,0.4438676184295911,0.0151515151515151,0.0151515151515151,0.2909090909090909,0.1951219512195121,0.75,0.25,0.75,0.7103574702108157,0.7099236641221375,0.7119266055045871,0.7102689486552567,0.7103574702108157,0.7102689486552567,0.0,1.0,1.0,0.5765124555160143,0.8448275862068965,0.5643316654753395,0.3333333333333333,0.0,0.0,0.0208841876864659,0.4387096774193548,1.0,0.2060409924487594,0.4223260929337364,0.4719512195121951,0.0,0.5,0.3333333333333333
49,0,0.5555555555555429,0.7448660714285714,1.0,1.0,0.5,0.6901408450704225,0.7341772151898734,1.0,1.0,1.0,0.6666666666666667,0.6349757528587678,0.6383407995075745,0.5933609958506225,1.0,1.0,0.2345864661654135,0.6424870466321242,0.6147859922178986,0.4,0.642857142857143,0.6319148936170212,0.7906976744186047,0.625,0.6666666666666666,0.3333333333333333,1.0,0.1761102603369065,0.0171339563862928,0.5599144079885878,0.0,0.5,0.3333333333333333,0.5186781609195401,0.0793650793650793,0.5191570881226055,0.6666666666666666,0.3333333333333333,0.7042424242424242,0.0241379310344827,0.7495069033530571,0.4696132596685083,0.125,0.75,0.0,0.75,0.4438676184295911,0.0151515151515151,0.0151515151515151,0.2909090909090909,0.1951219512195121,0.75,0.25,0.75,0.7103574702108157,0.7099236641221375,0.7119266055045871,0.7102689486552567,0.7103574702108157,0.7102689486552567,0.0,1.0,1.0,0.5765124555160143,0.8448275862068965,0.5643316654753395,0.3333333333333333,0.0,0.0,0.0208841876864659,0.4387096774193548,1.0,0.2060409924487594,0.4223260929337364,0.4719512195121951,0.0,0.5,0.3333333333333333
49,0,0.6666666666666572,0.2808354591836734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666667,0.2402263066514997,0.2377321068289847,0.5145228215767634,0.5,0.0,0.2345864661654135,0.6424870466321242,0.6147859922178986,0.4,0.642857142857143,0.6319148936170212,0.7906976744186047,0.625,0.6666666666666666,0.3333333333333333,1.0,0.1761102603369065,0.0171339563862928,0.5599144079885878,0.0,0.5,0.3333333333333333,0.5186781609195401,0.0793650793650793,0.5191570881226055,0.6666666666666666,0.3333333333333333,0.7042424242424242,0.0241379310344827,0.7495069033530571,0.4696132596685083,0.125,0.75,0.0,0.75,0.4438676184295911,0.0151515151515151,0.0151515151515151,0.2909090909090909,0.1951219512195121,0.75,0.25,0.75,0.7103574702108157,0.7099236641221375,0.7119266055045871,0.7102689486552567,0.7103574702108157,0.7102689486552567,0.0,1.0,1.0,0.5765124555160143,0.8448275862068965,0.5643316654753395,0.3333333333333333,0.0,0.0,0.0208841876864659,0.4387096774193548,1.0,0.2060409924487594,0.4223260929337364,0.4719512195121951,0.0,0.5,0.3333333333333333
49,0,0.7777777777777715,0.1344706632653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666667,0.0945339160629827,0.0906883698662927,0.385892116182573,0.0,0.0,0.2345864661654135,0.6424870466321242,0.6147859922178986,0.4,0.642857142857143,0.6319148936170212,0.7906976744186047,0.625,0.6666666666666666,0.3333333333333333,1.0,0.1761102603369065,0.0171339563862928,0.5599144079885878,0.0,0.5,0.3333333333333333,0.5186781609195401,0.0793650793650793,0.5191570881226055,0.6666666666666666,0.3333333333333333,0.7042424242424242,0.0241379310344827,0.7495069033530571,0.4696132596685083,0.125,0.75,0.0,0.75,0.4438676184295911,0.0151515151515151,0.0151515151515151,0.2909090909090909,0.1951219512195121,0.75,0.25,0.75,0.7103574702108157,0.7099236641221375,0.7119266055045871,0.7102689486552567,0.7103574702108157,0.7102689486552567,0.0,1.0,1.0,0.5765124555160143,0.8448275862068965,0.5643316654753395,0.3333333333333333,0.0,0.0,0.0208841876864659,0.4387096774193548,1.0,0.2060409924487594,0.4223260929337364,0.4719512195121951,0.0,0.5,0.3333333333333333
49,0,0.8888888888888857,0.4072704081632652,1.0,1.0,1.0,0.7746478873239436,0.7974683544303798,1.0,0.0,0.0,1.0,0.3975633119798838,0.405190985876962,0.6265560165975104,0.75,0.6666666666666666,0.2345864661654135,0.6424870466321242,0.6147859922178986,0.4,0.642857142857143,0.6319148936170212,0.7906976744186047,0.625,0.6666666666666666,0.3333333333333333,1.0,0.1761102603369065,0.0171339563862928,0.5599144079885878,0.0,0.5,0.3333333333333333,0.5186781609195401,0.0793650793650793,0.5191570881226055,0.6666666666666666,0.3333333333333333,0.7042424242424242,0.0241379310344827,0.7495069033530571,0.4696132596685083,0.125,0.75,0.0,0.75,0.4438676184295911,0.0151515151515151,0.0151515151515151,0.2909090909090909,0.1951219512195121,0.75,0.25,0.75,0.7103574702108157,0.7099236641221375,0.7119266055045871,0.7102689486552567,0.7103574702108157,0.7102689486552567,0.0,1.0,1.0,0.5765124555160143,0.8448275862068965,0.5643316654753395,0.3333333333333333,0.0,0.0,0.0208841876864659,0.4387096774193548,1.0,0.2060409924487594,0.4223260929337364,0.4719512195121951,0.0,0.5,0.3333333333333333
49,0,1.0,0.320344387755102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666667,0.3015027240615458,0.2983620011626714,0.5228215767634858,0.5,0.0,0.2345864661654135,0.6424870466321242,0.6147859922178986,0.4,0.642857142857143,0.6319148936170212,0.7906976744186047,0.625,0.6666666666666666,0.3333333333333333,1.0,0.1761102603369065,0.0171339563862928,0.5599144079885878,0.0,0.5,0.3333333333333333,0.5186781609195401,0.0793650793650793,0.5191570881226055,0.6666666666666666,0.3333333333333333,0.7042424242424242,0.0241379310344827,0.7495069033530571,0.4696132596685083,0.125,0.75,0.0,0.75,0.4438676184295911,0.0151515151515151,0.0151515151515151,0.2909090909090909,0.1951219512195121,0.75,0.25,0.75,0.7103574702108157,0.7099236641221375,0.7119266055045871,0.7102689486552567,0.7103574702108157,0.7102689486552567,0.0,1.0,1.0,0.5765124555160143,0.8448275862068965,0.5643316654753395,0.3333333333333333,0.0,0.0,0.0208841876864659,0.4387096774193548,1.0,0.2060409924487594,0.4223260929337364,0.4719512195121951,0.0,0.5,0.3333333333333333
